world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
europe/portugal/setubal,Setúbal,Setúbal,13,47,see,Moinho de Maré da Mourisca,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.5283,-8.80318,Arrábida Natural Park,europe/portugal/setubal/arrabida_natural_park,0.419,16.453,7.847,has_external_url,https://visitsetubal.com/en/one-world/natureza_en/estuario-do-sado_en/moinho-de-mare-da-mourisca_en/,https://en.wikivoyage.org/wiki/Set%C3%BAbal
northamerica/unitedstates/mississippi/jackson,Jackson,Jackson (Mississippi),20,54,see,War Memorial Building,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,32.299787,-90.179508,Mississippi Governor's Mansion,northamerica/unitedstates/mississippi/jackson/mississippi_governors_mansion,0.643,0.357,0.509,has_external_url,https://visitmississippi.org/things-to-do/history/war-memorial-building/,https://en.wikivoyage.org/wiki/Jackson_%28Mississippi%29
northamerica/unitedstates/texas/texarkana,Texarkana,Texarkana,3,14,see,Museum of Regional History,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,33.422291,-94.043284,United States Post Office and Courthouse,northamerica/unitedstates/texas/texarkana/post_office_and_courthouse,0.695,0.305,4.15,has_external_url,http://www.texarkanamuseums.org/museum-of-regional-history.html,https://en.wikivoyage.org/wiki/Texarkana
northamerica/unitedstates/wisconsin/eau_claire,Eau Claire,Eau Claire (Wisconsin),5,87,do,Chaos Water Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,44.7643,-91.4638,Carson Park,northamerica/unitedstates/wisconsin/eau_claire/carson_park,0.593,6.579,5.905,has_external_url,https://www.metropolisresort.com/resort/chaos-water-park,https://en.wikivoyage.org/wiki/Eau_Claire_%28Wisconsin%29
europe/unitedkingdom/scotland/aberdeen,Aberdeen,Aberdeen,17,83,see,St Machar's Cathedral,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,57.17,-2.103,Seaton Park,europe/unitedkingdom/scotland/aberdeen/seatonpark,0.551,0.449,2.496,has_external_url,https://www.stmachar.com/,https://en.wikivoyage.org/wiki/Aberdeen
europe/unitedkingdom/england/gloucestershire/cheltenham,Cheltenham,Cheltenham,10,51,do,Bacon Theatre,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,51.892544,-2.10621,Everyman Theatre,europe/unitedkingdom/england/gloucestershire/cheltenham/everyman_theatre,0.69,2.278,2.529,has_external_url,http://www.bacontheatre.co.uk/,https://en.wikivoyage.org/wiki/Cheltenham
europe/switzerland/lucerne,Lucerne,Lucerne,13,66,see,Lucerne Art Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,47.050278,8.311944,Rosengart Collection,europe/switzerland/lucerne/rosengart_collection,0.642,0.358,0.305,has_external_url,http://www.kunstmuseumluzern.ch,https://en.wikivoyage.org/wiki/Lucerne
northamerica/unitedstates/washington/friday_harbor,Friday Harbor,Friday Harbor,4,19,see,San Juan Islands Museum of Art,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,48.5321,-123.02137,Whale Watching,northamerica/unitedstates/washington/friday_harbor/whale_watching,0.602,0.398,0.395,has_external_url,https://sjima.org,https://en.wikivoyage.org/wiki/Friday_Harbor
northamerica/unitedstates/california/northcoast/eureka,Eureka,Eureka,17,21,see,Fort Humboldt State Historic Site,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,40.7769,-124.189,Humboldt Bay Harbor Cruise,northamerica/unitedstates/california/northcoast/eureka/humboldt_bay_harbor_cruise,0.576,3.536,3.52,has_external_url,https://www.parks.ca.gov/?page_id=665,https://en.wikivoyage.org/wiki/Eureka
northamerica/unitedstates/florida/ormond_beach,Ormond Beach,Ormond Beach,5,44,see,North Peninsula State Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,29.3933,-81.0886,Tomoka State Park,northamerica/unitedstates/florida/ormond_beach/tomoka_state_park,0.605,5.401,12.411,has_external_url,https://www.floridastateparks.org/parks-and-trails/north-peninsula-state-park,https://en.wikivoyage.org/wiki/Ormond_Beach
northamerica/unitedstates/missouri/stlouis,St. Louis,St. Louis,59,106,see,Scott Joplin House State Historic Site,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,38.637222,-90.214722,Scott Joplin House,northamerica/unitedstates/missouri/stlouis/scott_joplin_house,0.651,0.349,1.75,has_external_url,https://mostateparks.com/park/scott-joplin-house-state-historic-site,https://en.wikivoyage.org/wiki/St._Louis
northamerica/unitedstates/newyorkstate/saratoga,Saratoga Springs,Saratoga Springs,10,63,see,National Museum of Dance,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,43.06609,-73.790264,National Museum of Racing and Hall of Fame,northamerica/unitedstates/newyorkstate/saratoga/national_museum_of_racing,0.667,1.779,1.954,has_external_url,http://www.dancemuseum.org/,https://en.wikivoyage.org/wiki/Saratoga_Springs
europe/italy/liguria/genoa,Genoa,Genoa,52,61,see,Doria Museum of Natural History,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,44.4025,8.942778,Brignole,europe/italy/liguria/genoa/brignole_neighbourhood,0.674,0.326,0.884,has_external_url,http://www.visitgenoa.it/fr/museo-civico-di-storia-naturale-giacomo-doria,https://en.wikivoyage.org/wiki/Genoa
europe/unitedkingdom/england/south_east/winchester,Winchester,Winchester (England),10,36,do,Theatre Royal,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,51.0657,-1.3161,Westgate Museum,europe/unitedkingdom/england/south_east/winchester/westgate_museum,0.699,0.301,0.533,has_external_url,https://www.theatreroyalwinchester.co.uk/,https://en.wikivoyage.org/wiki/Winchester_%28England%29
northamerica/unitedstates/california/brentwood,Brentwood,Brentwood (California),3,11,see,East Contra Costa Historical Society & Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,37.9521,-121.6764,Rancho Los Meganos,northamerica/unitedstates/california/brentwood/rancho_los_meganos,0.607,0.393,2.837,has_external_url,http://www.eastcontracostahistory.org/,https://en.wikivoyage.org/wiki/Brentwood_%28California%29
europe/unitedkingdom/england/birmingham_and_west_midlands/worcester,Worcester,Worcester (England),11,49,see,Cripplegate Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,52.189572,-2.229802,Riverside Walk,europe/unitedkingdom/england/birmingham_and_west_midlands/worcester/worcester_riverside,0.591,0.409,0.649,has_external_url,https://www.worcester.gov.uk/cripplegate-park,https://en.wikivoyage.org/wiki/Worcester_%28England%29
northamerica/unitedstates/kansas/kansascity,Kansas City,Kansas City,16,127,see,Steamboat Arabia Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,39.109778,-94.581485,Arabia Steamboat Museum,northamerica/unitedstates/kansas/kansascity/steamboat_arabia_museum,0.696,1.001,1.114,has_external_url,http://www.1856.com,https://en.wikivoyage.org/wiki/Kansas_City
europe/netherlands/wageningen,Wageningen,Wageningen,9,23,see,Het Depot Sculpture Gallery,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,51.968783,5.676178,De Vlijt Windmill,europe/netherlands/wageningen/de_vlijt_windmill,0.586,0.414,0.54,has_external_url,https://www.hetdepot.nl/en/,https://en.wikivoyage.org/wiki/Wageningen
northamerica/unitedstates/michigan/petoskey,Petoskey,Petoskey,7,27,do,Winter Sports Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,45.3764,-84.9451,Mineral Well Park,northamerica/unitedstates/michigan/petoskey/mineral_well_park,0.571,1.192,0.868,has_external_url,https://www.petoskey.us/departments/parks_and_recreation/winter_sports_park.php,https://en.wikivoyage.org/wiki/Petoskey
northamerica/unitedstates/newyorkstate/saratoga,Saratoga Springs,Saratoga Springs,10,63,see,Saratoga Automobile Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,43.0561,-73.8014,Saratoga Race Course,northamerica/unitedstates/newyorkstate/saratoga/saratoga_race_course,0.652,3.197,3.292,has_external_url,http://www.saratogaautomuseum.org,https://en.wikivoyage.org/wiki/Saratoga_Springs
northamerica/bermuda/hamilton_capital,Hamilton,Hamilton (Bermuda),5,19,see,Cathedral of St. Theresa,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,32.2973,-64.7845,Cathedral of the Most Holy Trinity,northamerica/bermuda/hamilton_capital/cathedral_holy_trinity,0.679,0.342,0.423,has_external_url,https://www.romancatholicbermuda.bm/parishes/st-theresas-cathedral-parish,https://en.wikivoyage.org/wiki/Hamilton_%28Bermuda%29
europe/denmark/billund,Billund,Billund,6,25,do,WOW Park Billund,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,55.71834,9.14256,Legoland Billund,europe/denmark/billund/legoland_billund,0.625,1.99,1.602,has_external_url,https://wowpark.dk/wow-park-billund,https://en.wikivoyage.org/wiki/Billund
europe/germany/badenwrttemberg/ravensburg,Ravensburg,Ravensburg,5,15,see,Ravensburg Museum of Economics,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,47.78044,9.61534,Ravensburger Museum,europe/germany/badenwrttemberg/ravensburg/ravensburger_museum,0.694,0.417,0.227,has_external_url,http://www.wirtschaftsmuseum-ravensburg.de/,https://en.wikivoyage.org/wiki/Ravensburg
asia/israel/haifa,Haifa,Haifa,31,47,see,Mane Katz Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,32.807861,34.987167,Haifa City Museum,asia/israel/haifa/haifa_city_museum,0.606,1.658,1.633,has_external_url,http://www.mkm.org.il,https://en.wikivoyage.org/wiki/Haifa
northamerica/unitedstates/ohio/akron,Akron,Akron,16,72,do,Cascade Valley Metro Park,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,41.1207,-81.5186,Cuyahoga Valley National Park,northamerica/unitedstates/ohio/akron/cuyahoga_valley_national_park,0.667,18.272,4.185,has_external_url,https://www.summitmetroparks.org/cascade-valley-metro-park.aspx,https://en.wikivoyage.org/wiki/Akron
europe/greece/thessaloniki,Thessaloniki,Thessaloniki,37,92,see,"State Museum of Contemporary Art, Thessaloniki",0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,40.658,22.9321,Jewish Museum of Thessaloniki,europe/greece/thessaloniki/jewish_museum,0.649,2.669,2.245,has_external_url,http://greekstatemuseum.com,https://en.wikivoyage.org/wiki/Thessaloniki
northamerica/unitedstates/arkansas/bentonville,Bentonville,Bentonville,11,18,see,Museum of Native American History,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,36.371475,-94.231156,Crystal Bridges Museum of American Art,northamerica/unitedstates/arkansas/bentonville/crystal_bridges,0.563,2.514,2.009,has_external_url,https://www.monah.org/,https://en.wikivoyage.org/wiki/Bentonville
europe/germany/rhinelandpalatinate/mainz,Mainz,Mainz,7,69,see,Naturhistorisches Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,50.003898,8.270879,Landesmuseum Mainz,europe/germany/rhinelandpalatinate/mainz/landesmuseum_mainz,0.644,0.356,0.526,has_external_url,http://www.mainz.de/WGAPublisher/online/html/default/mkuz-5tadk3.en.html,https://en.wikivoyage.org/wiki/Mainz
europe/estonia/tartu,Tartu,Tartu,16,89,do,Karlova Theatre,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,58.365397,26.730392,Vanemuine Theatre,europe/estonia/tartu/vanemuine_theatre,0.625,1.265,1.399,has_external_url,http://www.karlovateater.ee/karlova-teater,https://en.wikivoyage.org/wiki/Tartu
europe/germany/badenwrttemberg/badenbaden,Baden-Baden,Baden-Baden,15,27,see,Castle Hohenbaden,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,48.776667,8.244444,Hohenbaden Castle,europe/germany/badenwrttemberg/badenbaden/hohenbaden_castle,0.588,0.739,1.765,has_external_url,https://www.altes-schlosshohenbaden.de/en/,https://en.wikivoyage.org/wiki/Baden-Baden
europe/austria/hallein,Hallein,Hallein,7,5,see,Celtic Museum Hallein,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,47.6835347,13.0907146,Hallein Old Town,europe/austria/hallein/old_town,0.601,0.399,0.399,has_external_url,https://www.salzburgmuseum.at/en/location/museumofthecelts/,https://en.wikivoyage.org/wiki/Hallein
northamerica/unitedstates/oregon/oregoncoastnorth/cannonbeach,Cannon Beach,Cannon Beach,4,10,see,Cannon Beach Historical Center and Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,45.8927,-123.9593,Hemlock Street Galleries,northamerica/unitedstates/oregon/oregoncoastnorth/cannonbeach/cannon_beach_gallery_group,0.67,0.33,0.357,has_external_url,http://www.cbhistory.org,https://en.wikivoyage.org/wiki/Cannon_Beach
northamerica/unitedstates/florida/panama_city_beach,Panama City Beach,Panama City Beach,11,30,do,Shipwreck Island Waterpark,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,30.1944,-85.8253,St. Andrews State Park,northamerica/unitedstates/florida/panama_city_beach/st_andrews_state_park,0.553,11.971,2.754,has_external_url,http://www.shipwreckisland.com/,https://en.wikivoyage.org/wiki/Panama_City_Beach
europe/greece/thessaloniki,Thessaloniki,Thessaloniki,37,92,see,Folklife and Ethnological Museum of Macedonia and Thrace,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,40.6102,22.9522,Folklore and Ethnological Museum,europe/greece/thessaloniki/folkloremuseum,0.682,0.891,3.389,has_external_url,https://www.lemmth.gr/welcome,https://en.wikivoyage.org/wiki/Thessaloniki
europe/germany/badenwrttemberg/ravensburg,Ravensburg,Ravensburg,5,15,see,Museum Ravensburger,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,47.78026,9.61543,Ravensburger Museum,europe/germany/badenwrttemberg/ravensburg/ravensburger_museum,0.632,0.436,0.24,has_external_url,https://www.ravensburger.de/museum-ravensburger-english/home/index.html,https://en.wikivoyage.org/wiki/Ravensburg
europe/estonia/tallinn,Tallinn,Tallinn,57,163,see,Estonian Firefighting Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,59.43511,24.76388,Estonian History Museum (Great Guild Hall),europe/estonia/tallinn/estonian_history_museum,0.706,1.008,0.443,has_external_url,http://www.tuletorjemuuseum.ee/en,https://en.wikivoyage.org/wiki/Tallinn
asia/philippines/calamba,Calamba,Calamba,6,20,see,San Pedro Calungsod Parish Church - (Diocese of San Pablo),0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,14.191,121.1586,Saint John the Baptist Parish Church,asia/philippines/calamba/saint_john_the_baptist_church,0.615,2.68,1.7,has_external_url,https://www.facebook.com/spcp.villadecalamba/,https://en.wikivoyage.org/wiki/Calamba
europe/denmark/billund,Billund,Billund,6,25,do,Teddy Bear Art Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,55.73151,9.11689,Lego House,europe/denmark/billund/lego_house,0.667,0.333,0.776,has_external_url,http://www.teddybearartmuseum.dk/,https://en.wikivoyage.org/wiki/Billund
northamerica/unitedstates/mississippi/biloxi,Biloxi,Biloxi,8,27,see,Coastal Mississippi Mardi Gras Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,30.3947,-88.8894,Mississippi Aquarium,northamerica/unitedstates/mississippi/biloxi/mississippi_aquarium,0.695,0.305,0.674,has_external_url,https://coastalmardigras.com/,https://en.wikivoyage.org/wiki/Biloxi
europe/italy/liguria/genoa,Genoa,Genoa,52,61,see,Naval Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,44.42843,8.81512,Galata Museo del Mare,europe/italy/liguria/genoa/galata_museo_del_mare,0.552,8.461,9.72,has_external_url,http://www.museonavale.it/,https://en.wikivoyage.org/wiki/Genoa
northamerica/unitedstates/ohio/youngstown,Youngstown,Youngstown (Ohio),5,30,see,Arms Family Museum of Local History,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,41.1003,-80.6493,Youngstown Historical Center of Industry and Labor,northamerica/unitedstates/ohio/youngstown/steel_museum,0.699,0.301,0.431,has_external_url,https://mahoninghistory.org/arms-family-museum/,https://en.wikivoyage.org/wiki/Youngstown_%28Ohio%29
australiaandpacific/australia/victoria/warrnambool,Warrnambool,Warrnambool,9,15,do,The Lighthouse Theatre Warrnambool,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,-38.3855,142.48184,Flagstaff Hill Maritime Museum,australiaandpacific/australia/victoria/warrnambool/flagstaff_hill,0.648,0.352,0.325,has_external_url,https://www.lighthousetheatre.com.au/,https://en.wikivoyage.org/wiki/Warrnambool
europe/norway/lesund,Ålesund,Ålesund,10,13,see,Aalesunds Museum,0.7,candidate,has coordinates; high-value type; has external URL; strong travel term,62.471939,6.15724,Aksla Viewpoint,europe/norway/lesund/aksla_viewpoint,0.669,0.331,20.464,has_external_url,https://www.visitalesund.com/things-to-do/aalesunds-museum-p788113,https://en.wikivoyage.org/wiki/%C3%85lesund
